user_id,signup_date,device_type,channel,step_1_landing,step_2_account_created,step_3_email_verified,step_4_first_use,step_5_engaged_return
1315,2023-02-24 18:00:00,Mobile,Organic,1,0,0,0,0
1316,2023-02-24 19:00:00,Desktop,Referral,1,1,1,0,0
1317,2023-02-24 20:00:00,Mobile,Paid,1,1,1,1,1
1318,2023-02-24 21:00:00,Desktop,Paid,1,1,0,0,0
1319,2023-02-24 22:00:00,Mobile,Paid,1,1,1,0,0
1320,2023-02-24 23:00:00,Mobile,Organic,1,0,0,0,0
1321,2023-02-25 00:00:00,Mobile,Paid,1,1,0,0,0
1322,2023-02-25 01:00:00,Mobile,Paid,1,1,0,0,0
1323,2023-02-25 02:00:00,Desktop,Paid,1,1,0,0,0
1324,2023-02-25 03:00:00,Mobile,Organic,1,1,0,0,0
1325,2023-02-25 04:00:00,Tablet,Organic,1,0,0,0,0
1326,2023-02-25 05:00:00,Mobile,Organic,1,1,1,1,0
1327,2023-02-25 06:00:00,Mobile,Referral,1,1,1,0,0
1328,2023-02-25 07:00:00,Desktop,Organic,1,1,1,0,0
1329,2023-02-25 08:00:00,Desktop,Organic,1,0,0,0,0
1330,2023-02-25 09:00:00,Mobile,Organic,1,1,0,0,0
1331,2023-02-25 10:00:00,Mobile,Organic,1,0,0,0,0
1332,2023-02-25 11:00:00,Desktop,Paid,1,1,1,1,0
1333,2023-02-25 12:00:00,Mobile,Paid,1,0,0,0,0
1334,2023-02-25 13:00:00,Tablet,Paid,1,1,0,0,0
1335,2023-02-25 14:00:00,Tablet,Organic,1,1,1,1,1
1336,2023-02-25 15:00:00,Desktop,Paid,1,1,0,0,0
1337,2023-02-25 16:00:00,Mobile,Organic,1,1,1,0,0
1338,2023-02-25 17:00:00,Desktop,Organic,1,1,1,1,0
1339,2023-02-25 18:00:00,Mobile,Organic,1,0,0,0,0
1340,2023-02-25 19:00:00,Mobile,Organic,1,1,1,1,1
1341,2023-02-25 20:00:00,Mobile,Organic,1,1,1,1,0
1342,2023-02-25 21:00:00,Mobile,Paid,1,1,0,0,0
1343,2023-02-25 22:00:00,Desktop,Paid,1,1,0,0,0
1344,2023-02-25 23:00:00,Desktop,Referral,1,0,0,0,0
1345,2023-02-26 00:00:00,Desktop,Organic,1,1,1,1,0
1346,2023-02-26 01:00:00,Mobile,Organic,1,0,0,0,0
1347,2023-02-26 02:00:00,Mobile,Organic,1,0,0,0,0
1348,2023-02-26 03:00:00,Mobile,Referral,1,1,1,0,0
1349,2023-02-26 04:00:00,Tablet,Paid,1,1,1,0,0
1350,2023-02-26 05:00:00,Mobile,Paid,1,0,0,0,0
1351,2023-02-26 06:00:00,Desktop,Organic,1,1,1,1,1
1352,2023-02-26 07:00:00,Mobile,Paid,1,1,0,0,0
1353,2023-02-26 08:00:00,Mobile,Organic,1,1,1,0,0
1354,2023-02-26 09:00:00,Desktop,Paid,1,1,0,0,0
1355,2023-02-26 10:00:00,Mobile,Referral,1,1,1,1,1
1356,2023-02-26 11:00:00,Desktop,Referral,1,1,0,0,0
1357,2023-02-26 12:00:00,Tablet,Paid,1,1,1,0,0
1358,2023-02-26 13:00:00,Mobile,Organic,1,0,0,0,0
1359,2023-02-26 14:00:00,Mobile,Referral,1,1,1,1,0
1360,2023-02-26 15:00:00,Mobile,Paid,1,1,0,0,0
1361,2023-02-26 16:00:00,Tablet,Organic,1,1,1,1,0
1362,2023-02-26 17:00:00,Mobile,Organic,1,1,1,1,1
1363,2023-02-26 18:00:00,Desktop,Organic,1,1,0,0,0
1364,2023-02-26 19:00:00,Desktop,Organic,1,1,1,1,0
1365,2023-02-26 20:00:00,Desktop,Organic,1,1,1,1,0
1366,2023-02-26 21:00:00,Mobile,Paid,1,1,1,1,1
1367,2023-02-26 22:00:00,Desktop,Organic,1,1,1,1,1
1368,2023-02-26 23:00:00,Tablet,Organic,1,0,0,0,0
1369,2023-02-27 00:00:00,Mobile,Paid,1,1,1,0,0
1370,2023-02-27 01:00:00,Mobile,Referral,1,0,0,0,0
1371,2023-02-27 02:00:00,Tablet,Paid,1,0,0,0,0
1372,2023-02-27 03:00:00,Mobile,Organic,1,1,0,0,0
1373,2023-02-27 04:00:00,Desktop,Referral,1,1,1,1,0
1374,2023-02-27 05:00:00,Mobile,Referral,1,1,1,1,0
1375,2023-02-27 06:00:00,Mobile,Organic,1,0,0,0,0
1376,2023-02-27 07:00:00,Desktop,Organic,1,1,1,1,0
1377,2023-02-27 08:00:00,Mobile,Paid,1,1,1,1,1
1378,2023-02-27 09:00:00,Mobile,Referral,1,1,1,0,0
1379,2023-02-27 10:00:00,Mobile,Referral,1,1,1,1,1
1380,2023-02-27 11:00:00,Mobile,Referral,1,1,0,0,0
1381,2023-02-27 12:00:00,Mobile,Paid,1,1,1,1,0
1382,2023-02-27 13:00:00,Mobile,Paid,1,1,1,0,0
1383,2023-02-27 14:00:00,Tablet,Organic,1,1,1,1,1
1384,2023-02-27 15:00:00,Mobile,Organic,1,1,1,1,0
1385,2023-02-27 16:00:00,Desktop,Organic,1,1,0,0,0
1386,2023-02-27 17:00:00,Mobile,Paid,1,1,1,1,0
1387,2023-02-27 18:00:00,Desktop,Paid,1,1,1,0,0
1388,2023-02-27 19:00:00,Mobile,Paid,1,0,0,0,0
1389,2023-02-27 20:00:00,Tablet,Organic,1,0,0,0,0
1390,2023-02-27 21:00:00,Mobile,Paid,1,1,1,1,0
1391,2023-02-27 22:00:00,Mobile,Organic,1,1,1,0,0
1392,2023-02-27 23:00:00,Mobile,Organic,1,1,1,1,1
1393,2023-02-28 00:00:00,Mobile,Paid,1,1,1,0,0
1394,2023-02-28 01:00:00,Mobile,Paid,1,1,1,0,0
1395,2023-02-28 02:00:00,Mobile,Referral,1,1,1,0,0
1396,2023-02-28 03:00:00,Desktop,Organic,1,1,1,1,0
1397,2023-02-28 04:00:00,Mobile,Organic,1,1,1,1,0
1398,2023-02-28 05:00:00,Mobile,Organic,1,1,0,0,0
1399,2023-02-28 06:00:00,Desktop,Organic,1,1,1,0,0
1400,2023-02-28 07:00:00,Desktop,Referral,1,1,0,0,0
1401,2023-02-28 08:00:00,Mobile,Paid,1,1,1,1,0
1402,2023-02-28 09:00:00,Mobile,Referral,1,1,0,0,0
1403,2023-02-28 10:00:00,Mobile,Organic,1,0,0,0,0
1404,2023-02-28 11:00:00,Desktop,Referral,1,1,1,1,0
1405,2023-02-28 12:00:00,Desktop,Organic,1,0,0,0,0
1406,2023-02-28 13:00:00,Mobile,Referral,1,1,0,0,0
1407,2023-02-28 14:00:00,Desktop,Organic,1,1,1,0,0
1408,2023-02-28 15:00:00,Desktop,Organic,1,1,1,0,0
1409,2023-02-28 16:00:00,Mobile,Paid,1,1,1,0,0
1410,2023-02-28 17:00:00,Desktop,Referral,1,1,0,0,0
1411,2023-02-28 18:00:00,Mobile,Organic,1,1,1,0,0
1412,2023-02-28 19:00:00,Mobile,Organic,1,1,1,1,0
1413,2023-02-28 20:00:00,Mobile,Referral,1,1,0,0,0
1414,2023-02-28 21:00:00,Mobile,Organic,1,1,0,0,0
1415,2023-02-28 22:00:00,Mobile,Organic,1,1,1,1,0
1416,2023-02-28 23:00:00,Tablet,Organic,1,1,1,1,0
1417,2023-03-01 00:00:00,Mobile,Organic,1,0,0,0,0
1418,2023-03-01 01:00:00,Mobile,Referral,1,1,1,0,0
1419,2023-03-01 02:00:00,Mobile,Paid,1,1,0,0,0
1420,2023-03-01 03:00:00,Tablet,Paid,1,1,1,1,1
1421,2023-03-01 04:00:00,Mobile,Referral,1,1,1,0,0
1422,2023-03-01 05:00:00,Mobile,Organic,1,1,1,1,0
1423,2023-03-01 06:00:00,Mobile,Organic,1,0,0,0,0
1424,2023-03-01 07:00:00,Mobile,Organic,1,1,0,0,0
1425,2023-03-01 08:00:00,Tablet,Organic,1,0,0,0,0
1426,2023-03-01 09:00:00,Tablet,Organic,1,1,1,0,0
1427,2023-03-01 10:00:00,Mobile,Referral,1,1,1,1,0
1428,2023-03-01 11:00:00,Tablet,Paid,1,1,1,1,1
1429,2023-03-01 12:00:00,Desktop,Organic,1,1,1,1,0
1430,2023-03-01 13:00:00,Desktop,Paid,1,1,1,1,0
1431,2023-03-01 14:00:00,Mobile,Paid,1,1,1,0,0
1432,2023-03-01 15:00:00,Mobile,Referral,1,1,0,0,0
1433,2023-03-01 16:00:00,Mobile,Referral,1,0,0,0,0
1434,2023-03-01 17:00:00,Desktop,Paid,1,1,1,1,0
1435,2023-03-01 18:00:00,Mobile,Paid,1,0,0,0,0
1436,2023-03-01 19:00:00,Mobile,Paid,1,1,1,1,1
1437,2023-03-01 20:00:00,Mobile,Paid,1,1,1,1,1
1438,2023-03-01 21:00:00,Desktop,Organic,1,0,0,0,0
1439,2023-03-01 22:00:00,Mobile,Organic,1,0,0,0,0
1440,2023-03-01 23:00:00,Desktop,Paid,1,1,1,1,1
1441,2023-03-02 00:00:00,Tablet,Organic,1,1,1,1,1
1442,2023-03-02 01:00:00,Mobile,Organic,1,1,1,1,0
1443,2023-03-02 02:00:00,Desktop,Paid,1,1,1,0,0
1444,2023-03-02 03:00:00,Mobile,Organic,1,1,1,1,1
1445,2023-03-02 04:00:00,Desktop,Paid,1,1,1,1,1
1446,2023-03-02 05:00:00,Mobile,Paid,1,0,0,0,0
1447,2023-03-02 06:00:00,Desktop,Referral,1,0,0,0,0
1448,2023-03-02 07:00:00,Desktop,Organic,1,1,0,0,0
1449,2023-03-02 08:00:00,Tablet,Organic,1,1,0,0,0
1450,2023-03-02 09:00:00,Desktop,Paid,1,0,0,0,0
1451,2023-03-02 10:00:00,Mobile,Referral,1,1,0,0,0
1452,2023-03-02 11:00:00,Desktop,Referral,1,1,1,0,0
1453,2023-03-02 12:00:00,Desktop,Organic,1,1,1,1,1
1454,2023-03-02 13:00:00,Mobile,Organic,1,1,0,0,0
1455,2023-03-02 14:00:00,Mobile,Referral,1,0,0,0,0
1456,2023-03-02 15:00:00,Tablet,Organic,1,1,0,0,0
1457,2023-03-02 16:00:00,Desktop,Paid,1,1,1,1,0
1458,2023-03-02 17:00:00,Desktop,Organic,1,1,0,0,0
1459,2023-03-02 18:00:00,Mobile,Organic,1,0,0,0,0
1460,2023-03-02 19:00:00,Desktop,Organic,1,0,0,0,0
1461,2023-03-02 20:00:00,Mobile,Organic,1,1,1,0,0
1462,2023-03-02 21:00:00,Desktop,Paid,1,1,0,0,0
1463,2023-03-02 22:00:00,Mobile,Referral,1,1,1,0,0
1464,2023-03-02 23:00:00,Desktop,Organic,1,1,1,1,0
1465,2023-03-03 00:00:00,Tablet,Referral,1,1,1,1,0
1466,2023-03-03 01:00:00,Mobile,Organic,1,1,1,0,0
1467,2023-03-03 02:00:00,Tablet,Paid,1,1,1,1,0
1468,2023-03-03 03:00:00,Mobile,Organic,1,1,1,1,1
1469,2023-03-03 04:00:00,Desktop,Referral,1,1,0,0,0
1470,2023-03-03 05:00:00,Desktop,Paid,1,0,0,0,0
1471,2023-03-03 06:00:00,Mobile,Paid,1,1,1,1,1
1472,2023-03-03 07:00:00,Desktop,Referral,1,1,1,1,1
1473,2023-03-03 08:00:00,Desktop,Paid,1,0,0,0,0
1474,2023-03-03 09:00:00,Mobile,Referral,1,1,1,0,0
1475,2023-03-03 10:00:00,Mobile,Paid,1,1,0,0,0
1476,2023-03-03 11:00:00,Desktop,Referral,1,1,1,1,0
1477,2023-03-03 12:00:00,Desktop,Paid,1,1,1,1,1
1478,2023-03-03 13:00:00,Desktop,Organic,1,1,1,1,1
1479,2023-03-03 14:00:00,Desktop,Paid,1,1,1,1,0
1480,2023-03-03 15:00:00,Mobile,Organic,1,0,0,0,0
1481,2023-03-03 16:00:00,Desktop,Paid,1,1,1,1,1
1482,2023-03-03 17:00:00,Mobile,Organic,1,1,0,0,0
1483,2023-03-03 18:00:00,Mobile,Paid,1,1,1,1,0
1484,2023-03-03 19:00:00,Mobile,Organic,1,1,1,0,0
1485,2023-03-03 20:00:00,Mobile,Organic,1,1,1,0,0
1486,2023-03-03 21:00:00,Mobile,Organic,1,1,1,0,0
1487,2023-03-03 22:00:00,Mobile,Referral,1,1,0,0,0
1488,2023-03-03 23:00:00,Desktop,Organic,1,1,1,1,0
1489,2023-03-04 00:00:00,Mobile,Organic,1,1,0,0,0
1490,2023-03-04 01:00:00,Mobile,Paid,1,1,1,1,1
1491,2023-03-04 02:00:00,Mobile,Paid,1,0,0,0,0
1492,2023-03-04 03:00:00,Mobile,Organic,1,1,1,0,0
1493,2023-03-04 04:00:00,Mobile,Organic,1,1,1,0,0
1494,2023-03-04 05:00:00,Mobile,Organic,1,1,1,0,0
1495,2023-03-04 06:00:00,Desktop,Referral,1,1,1,0,0
1496,2023-03-04 07:00:00,Desktop,Organic,1,1,1,0,0
1497,2023-03-04 08:00:00,Desktop,Organic,1,1,1,1,0
1498,2023-03-04 09:00:00,Mobile,Organic,1,1,1,0,0
1499,2023-03-04 10:00:00,Mobile,Organic,1,1,1,1,1
1500,2023-03-04 11:00:00,Desktop,Paid,1,0,0,0,0
1501,2023-03-04 12:00:00,Mobile,Organic,1,1,1,1,0
1502,2023-03-04 13:00:00,Mobile,Organic,1,0,0,0,0
1503,2023-03-04 14:00:00,Mobile,Organic,1,1,1,0,0
1504,2023-03-04 15:00:00,Mobile,Organic,1,1,1,1,1
1505,2023-03-04 16:00:00,Mobile,Organic,1,1,1,0,0
1506,2023-03-04 17:00:00,Mobile,Referral,1,0,0,0,0
1507,2023-03-04 18:00:00,Mobile,Paid,1,0,0,0,0
1508,2023-03-04 19:00:00,Mobile,Referral,1,1,1,0,0
1509,2023-03-04 20:00:00,Desktop,Referral,1,1,1,0,0
1510,2023-03-04 21:00:00,Desktop,Paid,1,1,1,1,1
1511,2023-03-04 22:00:00,Desktop,Organic,1,1,0,0,0
1512,2023-03-04 23:00:00,Desktop,Paid,1,1,1,0,0
1513,2023-03-05 00:00:00,Tablet,Referral,1,0,0,0,0
1514,2023-03-05 01:00:00,Mobile,Paid,1,1,1,1,1
1515,2023-03-05 02:00:00,Mobile,Paid,1,1,0,0,0
1516,2023-03-05 03:00:00,Mobile,Organic,1,1,1,1,1
1517,2023-03-05 04:00:00,Desktop,Referral,1,1,1,1,1
1518,2023-03-05 05:00:00,Desktop,Paid,1,1,0,0,0
1519,2023-03-05 06:00:00,Mobile,Referral,1,1,0,0,0
1520,2023-03-05 07:00:00,Tablet,Organic,1,0,0,0,0
1521,2023-03-05 08:00:00,Mobile,Organic,1,1,1,1,0
1522,2023-03-05 09:00:00,Tablet,Organic,1,1,0,0,0
1523,2023-03-05 10:00:00,Mobile,Paid,1,1,0,0,0
1524,2023-03-05 11:00:00,Mobile,Organic,1,1,1,1,0
1525,2023-03-05 12:00:00,Mobile,Organic,1,1,1,1,0
1526,2023-03-05 13:00:00,Mobile,Referral,1,1,1,1,1
1527,2023-03-05 14:00:00,Mobile,Organic,1,1,1,1,1
1528,2023-03-05 15:00:00,Mobile,Referral,1,0,0,0,0
1529,2023-03-05 16:00:00,Desktop,Organic,1,1,1,1,0
1530,2023-03-05 17:00:00,Mobile,Referral,1,1,0,0,0
1531,2023-03-05 18:00:00,Mobile,Paid,1,0,0,0,0
1532,2023-03-05 19:00:00,Desktop,Referral,1,1,1,1,0
1533,2023-03-05 20:00:00,Desktop,Referral,1,0,0,0,0
1534,2023-03-05 21:00:00,Mobile,Organic,1,1,1,0,0
1535,2023-03-05 22:00:00,Mobile,Organic,1,1,1,1,0
1536,2023-03-05 23:00:00,Mobile,Organic,1,0,0,0,0
1537,2023-03-06 00:00:00,Mobile,Paid,1,0,0,0,0
1538,2023-03-06 01:00:00,Desktop,Referral,1,1,1,1,1
1539,2023-03-06 02:00:00,Mobile,Organic,1,1,1,1,0
1540,2023-03-06 03:00:00,Mobile,Paid,1,1,0,0,0
1541,2023-03-06 04:00:00,Desktop,Organic,1,0,0,0,0
1542,2023-03-06 05:00:00,Mobile,Referral,1,1,1,1,1
1543,2023-03-06 06:00:00,Mobile,Referral,1,0,0,0,0
1544,2023-03-06 07:00:00,Mobile,Organic,1,1,1,1,0
1545,2023-03-06 08:00:00,Tablet,Organic,1,1,1,0,0
1546,2023-03-06 09:00:00,Mobile,Organic,1,1,1,0,0
1547,2023-03-06 10:00:00,Desktop,Paid,1,1,0,0,0
1548,2023-03-06 11:00:00,Mobile,Paid,1,0,0,0,0
1549,2023-03-06 12:00:00,Mobile,Organic,1,1,1,1,1
1550,2023-03-06 13:00:00,Desktop,Organic,1,0,0,0,0
1551,2023-03-06 14:00:00,Tablet,Organic,1,1,1,1,1
1552,2023-03-06 15:00:00,Desktop,Paid,1,1,1,1,0
1553,2023-03-06 16:00:00,Desktop,Paid,1,0,0,0,0
1554,2023-03-06 17:00:00,Desktop,Organic,1,1,0,0,0
1555,2023-03-06 18:00:00,Mobile,Paid,1,1,0,0,0
1556,2023-03-06 19:00:00,Mobile,Paid,1,1,1,1,0
1557,2023-03-06 20:00:00,Desktop,Organic,1,0,0,0,0
1558,2023-03-06 21:00:00,Mobile,Organic,1,0,0,0,0
1559,2023-03-06 22:00:00,Desktop,Paid,1,1,0,0,0
1560,2023-03-06 23:00:00,Tablet,Referral,1,0,0,0,0
1561,2023-03-07 00:00:00,Mobile,Organic,1,1,1,0,0
1562,2023-03-07 01:00:00,Mobile,Organic,1,1,0,0,0
1563,2023-03-07 02:00:00,Desktop,Organic,1,0,0,0,0
1564,2023-03-07 03:00:00,Mobile,Paid,1,1,1,1,1
1565,2023-03-07 04:00:00,Desktop,Organic,1,0,0,0,0
1566,2023-03-07 05:00:00,Mobile,Organic,1,1,0,0,0
1567,2023-03-07 06:00:00,Desktop,Paid,1,1,1,1,1
1568,2023-03-07 07:00:00,Mobile,Paid,1,1,1,1,0
1569,2023-03-07 08:00:00,Desktop,Organic,1,1,0,0,0
1570,2023-03-07 09:00:00,Mobile,Organic,1,1,1,0,0
1571,2023-03-07 10:00:00,Mobile,Paid,1,1,1,1,0
1572,2023-03-07 11:00:00,Mobile,Organic,1,1,1,1,1
1573,2023-03-07 12:00:00,Desktop,Organic,1,1,0,0,0
1574,2023-03-07 13:00:00,Desktop,Referral,1,1,0,0,0
1575,2023-03-07 14:00:00,Mobile,Organic,1,1,1,0,0
1576,2023-03-07 15:00:00,Mobile,Paid,1,1,0,0,0
1577,2023-03-07 16:00:00,Mobile,Referral,1,1,0,0,0
1578,2023-03-07 17:00:00,Desktop,Organic,1,0,0,0,0
1579,2023-03-07 18:00:00,Desktop,Organic,1,1,1,1,1
1580,2023-03-07 19:00:00,Mobile,Paid,1,0,0,0,0
1581,2023-03-07 20:00:00,Mobile,Referral,1,1,1,0,0
1582,2023-03-07 21:00:00,Mobile,Referral,1,1,1,1,0
1583,2023-03-07 22:00:00,Mobile,Paid,1,0,0,0,0
1584,2023-03-07 23:00:00,Mobile,Organic,1,1,0,0,0
1585,2023-03-08 00:00:00,Tablet,Paid,1,1,1,1,1
1586,2023-03-08 01:00:00,Mobile,Organic,1,1,0,0,0
1587,2023-03-08 02:00:00,Desktop,Organic,1,1,1,1,1
1588,2023-03-08 03:00:00,Mobile,Organic,1,1,1,1,1
1589,2023-03-08 04:00:00,Mobile,Organic,1,1,1,1,1
1590,2023-03-08 05:00:00,Desktop,Paid,1,1,1,1,0
1591,2023-03-08 06:00:00,Desktop,Organic,1,1,1,1,1
1592,2023-03-08 07:00:00,Tablet,Organic,1,0,0,0,0
1593,2023-03-08 08:00:00,Mobile,Organic,1,1,1,1,1
1594,2023-03-08 09:00:00,Mobile,Referral,1,1,1,1,1
1595,2023-03-08 10:00:00,Desktop,Paid,1,0,0,0,0
1596,2023-03-08 11:00:00,Mobile,Organic,1,1,1,0,0
1597,2023-03-08 12:00:00,Mobile,Organic,1,1,1,0,0
1598,2023-03-08 13:00:00,Mobile,Organic,1,1,1,0,0
1599,2023-03-08 14:00:00,Mobile,Referral,1,1,1,0,0
1600,2023-03-08 15:00:00,Desktop,Paid,1,1,0,0,0
1601,2023-03-08 16:00:00,Mobile,Paid,1,1,1,0,0
1602,2023-03-08 17:00:00,Mobile,Paid,1,0,0,0,0
1603,2023-03-08 18:00:00,Mobile,Organic,1,0,0,0,0
1604,2023-03-08 19:00:00,Mobile,Referral,1,0,0,0,0
1605,2023-03-08 20:00:00,Mobile,Paid,1,1,1,1,1
1606,2023-03-08 21:00:00,Mobile,Organic,1,1,1,0,0
1607,2023-03-08 22:00:00,Mobile,Organic,1,1,1,1,1
1608,2023-03-08 23:00:00,Desktop,Paid,1,1,0,0,0
1609,2023-03-09 00:00:00,Mobile,Referral,1,1,1,1,0
1610,2023-03-09 01:00:00,Mobile,Organic,1,1,1,1,1
1611,2023-03-09 02:00:00,Desktop,Referral,1,0,0,0,0
1612,2023-03-09 03:00:00,Desktop,Paid,1,1,1,0,0
1613,2023-03-09 04:00:00,Mobile,Organic,1,1,1,1,1
1614,2023-03-09 05:00:00,Mobile,Organic,1,0,0,0,0
1615,2023-03-09 06:00:00,Mobile,Organic,1,1,1,0,0
1616,2023-03-09 07:00:00,Desktop,Paid,1,1,1,1,1
1617,2023-03-09 08:00:00,Tablet,Organic,1,1,1,1,1
1618,2023-03-09 09:00:00,Desktop,Organic,1,1,1,1,0
1619,2023-03-09 10:00:00,Mobile,Paid,1,0,0,0,0
1620,2023-03-09 11:00:00,Desktop,Paid,1,1,0,0,0
1621,2023-03-09 12:00:00,Mobile,Organic,1,1,1,1,1
1622,2023-03-09 13:00:00,Mobile,Organic,1,1,0,0,0
1623,2023-03-09 14:00:00,Mobile,Organic,1,1,1,0,0
1624,2023-03-09 15:00:00,Tablet,Paid,1,1,0,0,0
1625,2023-03-09 16:00:00,Mobile,Referral,1,1,1,1,0
1626,2023-03-09 17:00:00,Desktop,Organic,1,1,1,1,0
1627,2023-03-09 18:00:00,Mobile,Referral,1,1,1,0,0
1628,2023-03-09 19:00:00,Mobile,Paid,1,1,0,0,0
1629,2023-03-09 20:00:00,Mobile,Paid,1,1,1,1,0
1630,2023-03-09 21:00:00,Mobile,Paid,1,1,1,0,0
1631,2023-03-09 22:00:00,Desktop,Organic,1,0,0,0,0
1632,2023-03-09 23:00:00,Mobile,Organic,1,0,0,0,0
1633,2023-03-10 00:00:00,Desktop,Paid,1,1,1,0,0
1634,2023-03-10 01:00:00,Desktop,Paid,1,0,0,0,0
1635,2023-03-10 02:00:00,Tablet,Paid,1,1,1,1,1
1636,2023-03-10 03:00:00,Mobile,Organic,1,1,1,1,1
1637,2023-03-10 04:00:00,Mobile,Referral,1,1,0,0,0
1638,2023-03-10 05:00:00,Mobile,Paid,1,1,1,1,0
1639,2023-03-10 06:00:00,Tablet,Organic,1,1,1,0,0
1640,2023-03-10 07:00:00,Tablet,Organic,1,1,0,0,0
1641,2023-03-10 08:00:00,Mobile,Paid,1,0,0,0,0
1642,2023-03-10 09:00:00,Desktop,Paid,1,0,0,0,0
1643,2023-03-10 10:00:00,Mobile,Organic,1,1,0,0,0
1644,2023-03-10 11:00:00,Desktop,Referral,1,1,1,1,1
1645,2023-03-10 12:00:00,Mobile,Organic,1,1,1,1,0
1646,2023-03-10 13:00:00,Desktop,Organic,1,1,0,0,0
1647,2023-03-10 14:00:00,Mobile,Referral,1,1,0,0,0
1648,2023-03-10 15:00:00,Desktop,Referral,1,1,1,1,1
1649,2023-03-10 16:00:00,Desktop,Paid,1,1,1,0,0
1650,2023-03-10 17:00:00,Desktop,Referral,1,0,0,0,0
1651,2023-03-10 18:00:00,Mobile,Organic,1,1,1,1,1
1652,2023-03-10 19:00:00,Mobile,Referral,1,1,1,0,0
1653,2023-03-10 20:00:00,Mobile,Organic,1,1,1,1,0
1654,2023-03-10 21:00:00,Mobile,Organic,1,1,0,0,0
1655,2023-03-10 22:00:00,Mobile,Organic,1,0,0,0,0
1656,2023-03-10 23:00:00,Tablet,Organic,1,1,1,1,0
1657,2023-03-11 00:00:00,Mobile,Organic,1,0,0,0,0
1658,2023-03-11 01:00:00,Mobile,Organic,1,0,0,0,0
1659,2023-03-11 02:00:00,Mobile,Organic,1,1,1,0,0
1660,2023-03-11 03:00:00,Mobile,Organic,1,1,1,0,0
1661,2023-03-11 04:00:00,Desktop,Paid,1,0,0,0,0
1662,2023-03-11 05:00:00,Mobile,Organic,1,0,0,0,0
1663,2023-03-11 06:00:00,Tablet,Organic,1,1,0,0,0
1664,2023-03-11 07:00:00,Mobile,Paid,1,1,1,0,0
1665,2023-03-11 08:00:00,Tablet,Referral,1,1,1,1,0
1666,2023-03-11 09:00:00,Desktop,Paid,1,1,1,0,0
1667,2023-03-11 10:00:00,Mobile,Organic,1,1,1,0,0
1668,2023-03-11 11:00:00,Tablet,Paid,1,0,0,0,0
1669,2023-03-11 12:00:00,Mobile,Organic,1,1,0,0,0
1670,2023-03-11 13:00:00,Desktop,Organic,1,1,1,1,0
1671,2023-03-11 14:00:00,Mobile,Organic,1,1,1,1,0
1672,2023-03-11 15:00:00,Desktop,Referral,1,1,1,1,0
1673,2023-03-11 16:00:00,Desktop,Organic,1,1,0,0,0
1674,2023-03-11 17:00:00,Desktop,Organic,1,0,0,0,0
1675,2023-03-11 18:00:00,Desktop,Organic,1,1,1,1,1
1676,2023-03-11 19:00:00,Mobile,Referral,1,1,1,0,0
1677,2023-03-11 20:00:00,Mobile,Paid,1,1,1,1,1
1678,2023-03-11 21:00:00,Mobile,Organic,1,1,1,1,0
1679,2023-03-11 22:00:00,Mobile,Paid,1,1,1,0,0
1680,2023-03-11 23:00:00,Desktop,Paid,1,1,1,1,0
1681,2023-03-12 00:00:00,Mobile,Paid,1,1,0,0,0
1682,2023-03-12 01:00:00,Tablet,Organic,1,1,1,0,0
1683,2023-03-12 02:00:00,Desktop,Referral,1,1,1,0,0
1684,2023-03-12 03:00:00,Desktop,Organic,1,1,0,0,0
1685,2023-03-12 04:00:00,Mobile,Paid,1,0,0,0,0
1686,2023-03-12 05:00:00,Desktop,Organic,1,1,1,1,1
1687,2023-03-12 06:00:00,Tablet,Organic,1,1,1,1,1
1688,2023-03-12 07:00:00,Mobile,Organic,1,1,1,0,0
1689,2023-03-12 08:00:00,Desktop,Paid,1,1,1,0,0
1690,2023-03-12 09:00:00,Desktop,Organic,1,1,1,1,1
1691,2023-03-12 10:00:00,Mobile,Paid,1,1,0,0,0
1692,2023-03-12 11:00:00,Mobile,Organic,1,1,1,0,0
1693,2023-03-12 12:00:00,Mobile,Paid,1,1,0,0,0
1694,2023-03-12 13:00:00,Mobile,Referral,1,0,0,0,0
1695,2023-03-12 14:00:00,Mobile,Paid,1,1,0,0,0
1696,2023-03-12 15:00:00,Mobile,Paid,1,1,1,0,0
1697,2023-03-12 16:00:00,Mobile,Paid,1,1,1,1,0
1698,2023-03-12 17:00:00,Mobile,Organic,1,0,0,0,0
1699,2023-03-12 18:00:00,Tablet,Referral,1,0,0,0,0
1700,2023-03-12 19:00:00,Mobile,Organic,1,1,1,0,0
1701,2023-03-12 20:00:00,Tablet,Paid,1,1,0,0,0
1702,2023-03-12 21:00:00,Mobile,Paid,1,1,1,0,0
1703,2023-03-12 22:00:00,Mobile,Organic,1,1,1,0,0
1704,2023-03-12 23:00:00,Mobile,Organic,1,1,1,1,0
1705,2023-03-13 00:00:00,Mobile,Organic,1,1,0,0,0
1706,2023-03-13 01:00:00,Mobile,Referral,1,1,1,0,0
1707,2023-03-13 02:00:00,Desktop,Referral,1,0,0,0,0
1708,2023-03-13 03:00:00,Mobile,Paid,1,0,0,0,0
1709,2023-03-13 04:00:00,Desktop,Paid,1,1,1,1,0
1710,2023-03-13 05:00:00,Desktop,Referral,1,1,1,0,0
1711,2023-03-13 06:00:00,Mobile,Organic,1,0,0,0,0
1712,2023-03-13 07:00:00,Mobile,Organic,1,1,1,1,1
